price,bedrooms,bathrooms,Area_sqft
418000,3,2,3876
271675,3,2,17298
450000,3,1,12018
759000,3,2,85673
599950,6,3,8229
810000,4,3,9560
331292,3,2,13430
348000,3,2,5567
435000,2,1,7650
530000,3,3,13383
227000,3,2,12817
285000,3,2,45810
740000,4,2,31666
246000,3,1,11775
260000,3,1,12080
366000,3,2,13370
594950,4,3,14257
608000,3,3,9110
313100,3,2,15455
185000,3,2,11485
455000,2,1,14170
235000,3,3,13671
230000,3,1,14609
770000,4,2,9740
240000,4,2,11304
461000,3,3,6366
1.58E+06,4,3,16300
1.82E+06,4,5,98134
452000,3,3,7380
765000,4,3,10713
1.05E+06,4,4,62103
546000,3,3,13059
781000,3,3,8603
538000,4,2,11583
790000,4,3,13114
696500,4,3,8500
276000,3,2,11167
269000,2,1,10672
2.42E+06,5,5,34870
829000,4,3,65577
122000,2,1,8320
352500,3,2,10670
249000,4,2,10090
360000,4,2,11663
629500,3,2,15634
1.14E+06,4,2,134771
1.55E+06,2,2,20603
275000,3,2,10385
697000,4,3,13231
379500,2,1,21415
720000,3,3,80861
675000,4,3,11418
1.17E+06,5,3,11050
1.10E+06,3,2,11668
520000,4,1,6960
415000,3,2,11490
415000,3,3,3816
450000,3,2,12312
485000,2,1,7050
294000,3,2,13230
1.04E+06,4,4,19490
690000,3,1,7770
716500,5,3,46531
481000,2,2,3717
575000,4,3,8425
785000,3,2,9035
480000,3,2,47915
720000,3,2,14037
536000,3,3,37237
324900,4,3,11415
265000,2,1,6850
545000,3,3,6070
465000,2,2,30415
292500,3,2,10530
860000,4,2,7690
1.05E+06,4,3,55040
495000,4,3,11465
342000,2,2,4212
320000,4,3,14051
444000,3,2,5390
804100,4,3,14476
432000,3,3,18720
230000,6,2,7948
935000,4,4,18310
634950,3,3,6400
780000,6,4,11050
611000,4,3,8990
475999,4,2,7755
565000,3,2,14490
630000,4,3,31300
840000,4,4,25744
790000,3,3,436176
450000,5,3,214593
1.27E+06,4,3,9420
520000,3,2,6780
446800,4,2,13342
652000,3,1,9792
1.17E+06,3,3,17435
745000,4,3,13964
594000,3,2,3836
257000,2,1,5970
485000,4,2,7166
330000,3,1,22868
381000,3,2,12176
849900,2,2,645513
793000,4,3,8530
920000,3,2,10953
455000,2,1,6250
975000,4,3,14244
375000,2,2,3566
400000,2,3,4231
447000,3,1,9740
470000,3,2,12420
665000,4,3,13702
295500,3,2,46130
200000,4,3,12228
620000,3,2,216657
434900,3,2,13867
1.33E+06,4,2,11140
1.65E+06,4,3,14010
852500,4,3,13415
790000,3,3,41190
565000,4,2,11380
1.13E+06,6,3,30930
289950,3,3,5026
850000,2,2,19459
505000,4,2,8190
372000,3,3,8883
207000,4,2,10898
780000,3,2,15955
400000,4,2,23663
440250,3,2,11504
585000,2,2,10660
850000,4,3,15773
570000,3,3,6952
869000,4,3,37864
551000,4,3,9328
172380,3,1,10398
355000,3,3,83793
728935,4,3,16154
850000,3,3,6674
515000,5,2,52357
215000,2,1,8475
220000,4,3,14046
845000,4,3,13735
390000,1,1,6150
135000,4,1,21379
439000,3,1,22627
585000,4,3,11535
620000,5,1,21760
477000,3,1,6140
399500,2,2,4392
500000,2,1,31682
432500,3,3,11837
940000,4,2,24273
3.17E+06,5,4,20629
1.08E+06,3,3,18860
229999,4,2,8370
233000,3,1,10057
600000,3,3,14246
334000,4,2,10760
332500,3,1,10534
249900,3,3,10970
310000,3,2,16310
200000,2,1,10810
310000,4,2,14160
230000,3,1,8560
420000,4,3,9404
785000,4,3,10670
1.78E+06,3,2,26975
265000,5,2,9812
295000,2,1,12625
896000,4,3,53724
415000,4,3,14918
250000,3,2,7948
1.48E+06,3,3,9140
635000,5,2,10340
905000,3,3,55047
528000,3,3,9653
530000,3,3,12440
310000,3,2,5394
252000,3,1,12525
334500,3,2,11600
370000,3,1,12250
311000,3,2,10490
260000,3,3,7431
217500,3,2,12606
290000,3,3,8640
500000,3,2,7790
423500,3,2,9070
715000,4,3,12632
299000,3,3,5801
635000,3,3,9697
806000,4,3,16359
289950,3,3,8000
280000,3,2,9733
479950,3,3,10720
394000,4,3,14683
682000,4,3,210175
409950,2,1,5110
1.00E+06,4,4,9580
436000,4,1,9610
279000,3,1,19045
390000,1,2,7800
635000,3,2,170975
304400,4,3,12200
780000,5,2,8230
520000,4,4,215205
580000,3,2,13873
274000,3,2,10188
315000,3,2,10896
390000,4,2,81614
340000,5,2,11180
502000,3,2,49533
260000,3,2,14660
399000,2,1,6720
312500,2,1,8665
370000,3,2,12184
1.24E+06,4,4,20384
230000,3,2,13540
1.28E+06,4,2,14708
294350,3,1,7860
208950,3,1,7620
515000,2,2,9310
965000,4,3,16305
925000,4,3,8350
654500,4,1,8810
364000,4,3,14980
150000,2,1,7488
349950,5,3,13914
585000,3,2,8420
801501,4,2,18480
610000,3,2,225890
382000,5,2,17215
495000,4,3,409543
447500,3,2,10114
575000,4,3,13331
565000,2,2,8496
348580,3,1,10436
459000,4,2,14353
375000,4,2,64999
310000,4,3,11393
210000,3,2,13210
384205,3,3,6912
180000,2,1,7300
310000,2,1,7300
427500,4,3,10174
780000,3,3,5812
1.76E+06,3,2,22570
339950,4,3,7760
820000,3,2,15550
398000,2,2,6515
492000,3,2,45117
240000,4,2,18040
599950,4,4,22199
105500,2,1,10290
445000,2,1,10290
390500,2,2,429720
255000,3,2,11074
675750,4,3,15314
1.64E+06,3,3,11535
353500,4,3,13159
765000,3,1,10185
563500,4,3,9324
439000,4,2,8665
975000,5,3,16344
469900,3,3,8729
252000,3,1,10604
495000,3,2,12939
570000,6,3,21785
327000,4,3,8911
898000,2,2,12198
300000,4,3,13342
418500,3,2,16700
450000,4,3,9116
403000,3,2,17020
440000,3,1,9676
350000,4,2,8689
240000,3,2,9010
460000,2,1,4590
825000,4,1,7870
267500,3,2,15675
201000,3,1,24923
479500,3,3,9357
210000,2,1,7360
445000,2,1,5825
265000,3,2,10518
399000,3,2,10518
785000,4,2,59207
831500,5,3,43644
360000,4,3,9327
655000,3,3,12786
449950,4,2,13580
612000,5,3,11380
575000,3,3,38771
557000,3,3,23621
375000,4,2,16430
369000,3,2,103422
330000,5,3,10362
1.03E+06,4,2,10958
550000,2,1,7350
338000,3,2,10300
1.90E+06,4,3,20441
235000,3,1,12773
349950,1,1,11720
300000,5,3,13963
431000,3,2,16135
280000,5,3,24010
295000,4,3,11122
445000,4,3,12013
550000,5,1,265841
515000,4,3,21047
555000,3,3,164568
265000,3,3,5200
597000,4,3,6402
661000,2,1,8890
362764,3,2,7550
427000,4,3,17200
405000,3,2,12501
157000,3,2,14250
246500,3,2,14250
386500,2,2,13631
300000,4,3,20148
240000,3,2,12461
818500,5,4,20367
249000,3,2,11210
580000,4,2,12570
2.34E+06,4,3,44460
333000,4,3,11526
230000,2,2,10615
360500,3,1,8270
265000,3,2,11200
490000,2,1,8240
600000,2,2,7650
307500,3,1,8730
670000,4,2,14356
247200,3,2,14263
2.60E+06,4,5,20855
440000,3,2,11400
700000,4,3,12324
756100,4,2,11707
555000,4,3,24105
830000,5,4,8690
180000,3,1,10963
775000,5,4,12020
220000,4,2,21550
650000,4,3,20040
410000,3,2,12655
339995,4,3,9727
1.16E+06,5,2,15490
440000,3,3,13767
275000,2,2,9110
766000,3,3,14882
231500,3,2,11160
472000,3,2,94108
1.33E+06,4,3,45366
265000,4,2,12070
325000,2,1,7750
364500,3,2,11534
322500,2,1,10324
338900,3,2,6610
910000,5,3,8190
1.02E+06,5,3,8190
459950,3,2,10569
584950,4,3,12394
252000,3,2,14983
270000,3,3,11570
750000,4,3,15888
775000,3,2,18010
325000,3,3,12630
810000,5,3,12922
409000,2,2,5408
400000,4,2,7750
530000,4,2,12010
580000,3,2,12339
491300,3,2,15400
272000,4,3,10910
599950,3,3,111602
464000,3,3,8786
471001,3,2,9600
230000,3,2,14946
358000,3,1,8865
510000,3,2,10493
86500,3,1,11160
199950,3,1,11160
1.71E+06,3,3,12772
850000,3,3,8860
542000,4,3,6980
102500,2,1,5920
718000,3,2,141650
625000,4,2,27514
350000,3,1,13474
216000,2,1,6980
340000,3,1,9278
505000,3,1,8270
372000,5,3,11590
263850,4,2,12094
1.35E+06,4,3,28528
325000,4,3,14149
289000,2,1,9780
364000,3,2,9940
610000,4,3,13000
531500,4,3,54755
402500,3,2,13420
375000,2,1,8370
537500,5,3,15478
375000,3,2,13166
293550,4,2,11500
585000,6,3,50257
225000,2,3,5413
185000,4,1,11604
402000,3,2,10175
585000,5,2,20217
549000,2,3,3763
1.81E+06,3,2,20906
345000,3,2,13579
302500,3,2,16855
218500,4,2,29070
705000,2,2,10190
191000,3,1,7285
695000,3,3,49994
350000,2,3,16280
480000,3,2,6990
220000,3,1,7140
535000,4,2,38718
1.00E+06,2,2,28980
592000,3,2,10354
775000,4,3,12996
320000,3,3,8424
760000,3,3,21772
640000,3,3,13075
253200,3,1,8450
228000,2,1,12766
325000,3,1,11845
530000,4,3,42314
300000,4,2,6820
418000,3,2,8850
415000,4,2,14155
384000,3,3,7400
325000,3,3,12437
600000,3,2,17702
760000,4,2,15160
168000,2,2,5968
405000,3,1,6470
479000,3,1,13004
549000,3,2,8250
215000,3,2,36270
550000,2,2,7950
389000,4,2,11630
447500,3,3,19644
540000,5,3,10180
273500,4,3,12608
257000,5,3,16008
199000,2,1,8890
339100,4,3,15215
435000,4,3,13080
400000,3,3,6690
356000,2,1,369634
395000,3,1,9311
575000,2,1,7090
515000,3,2,7510
618250,4,3,7610
245000,3,2,10025
690000,3,3,7880
465000,5,2,14790
280000,3,2,12070
285000,3,2,10493
320000,3,2,10707
355000,4,3,14081
670000,3,2,15308
550000,1,1,11840
765000,4,3,8990
430000,3,1,8345
950000,3,3,14028
525000,4,2,11390
300000,6,3,13093
345000,3,3,11638
838000,3,4,155945
1.80E+06,5,3,26904
390000,3,2,102609
1.15E+06,3,2,23615
295000,4,2,9510
775000,4,4,12830
380000,3,3,10047
550000,3,1,10830
199900,5,2,14330
329900,3,2,8869
898000,3,2,16220
875000,4,2,19284
375000,4,3,12406
365000,3,3,9481
530000,4,3,6810
225500,3,1,7220
318000,4,2,11180
910000,4,3,15608
207000,3,1,22066
1.89E+06,5,4,25065
624500,6,3,37840
640000,3,3,5153
500000,3,2,69450
390000,5,2,13160
284000,3,2,6210
620000,3,2,46303
306000,3,3,10693
495000,4,2,16809
499950,3,3,17403
330000,3,1,13473
665000,3,2,8750
850000,3,3,6907
599950,4,3,10758
360000,4,3,12703
699000,3,3,10957
475000,3,2,10660
575000,3,2,439990
345000,2,2,3194
367950,4,3,15180
374500,3,2,14980
607500,4,3,12650
374000,3,1,12220
390000,3,1,8947
705000,4,3,9849
467000,3,3,9618
243500,3,3,11234
593000,3,3,5990
223000,3,1,9970
574000,4,3,16139
400000,3,2,15645
772000,4,3,76551
593777,3,2,13270
539500,4,4,10932
550000,3,3,6465
265000,2,2,13966
428000,3,2,13670
505000,3,2,10895
925000,5,6,21667
230000,3,2,19134
695000,4,3,15350
700000,4,3,15077
712500,3,2,6200
480000,3,3,9332
470000,3,3,12534
335000,3,2,18633
270000,3,2,10837
810000,5,3,73045
589000,3,3,4394
415000,2,1,6808
197000,4,2,16730
235500,3,2,10550
460000,3,2,5170
572500,5,2,9397
302000,5,2,13429
870000,3,3,14470
485000,3,1,8398
240000,3,2,10566
383000,3,2,10175
750000,4,3,8530
409950,2,2,7695
246000,3,2,26729
860000,4,2,8280
339950,3,2,15655
315000,5,2,11830
698000,3,3,9696
419000,2,3,5014
372000,3,1,15018
425000,3,3,8369
386500,3,2,13046
348000,2,1,8842
754000,5,4,22005
269950,4,3,10629
891500,3,3,27275
349950,4,2,8640
360000,2,1,84802
975000,4,2,20772
449250,4,2,6804
350000,4,2,7940
790000,4,2,10087
990000,3,2,29936
834000,3,2,8319
466950,3,1,6350
262500,3,2,31070
762300,4,3,21670
733000,6,3,9820
439000,4,3,23139
1.16E+06,5,3,13229
420000,3,3,7583
549000,3,2,14881
518000,4,3,7810
695000,4,3,17727
485000,3,3,11035
280000,3,2,30610
306500,2,1,19720
720000,2,1,12520
277500,3,3,8848
649000,3,2,20996
3.40E+06,4,4,55850
267800,2,1,7620
625000,4,3,11459
600000,4,3,12247
395000,4,2,11109
212000,4,3,24920
425000,2,1,6500
870000,4,2,9470
420000,3,3,7607
800000,4,2,13931
575000,3,3,14015
915000,3,3,9320
400000,3,2,17298
750000,3,3,10950
235000,3,1,10092
599950,5,3,18424
481203,2,1,6420
1.82E+06,5,3,20350
379000,3,3,5813
626000,3,2,8750
535000,2,1,7401
1.23E+06,4,3,21507
410000,2,2,3351
940000,4,3,15018
326250,3,1,12043
200000,2,1,7805
880000,4,3,13590
370000,2,2,62028
190000,2,3,4447
160000,2,1,6420
625000,4,3,18065
590000,4,4,13773
575000,3,3,7739
470000,2,1,7940
130000,2,1,3230
229000,3,1,10530
279900,3,1,15818
307000,3,1,10030
399950,3,2,19241
405000,4,2,20103
539950,4,3,13880
129000,2,1,6980
340000,3,2,11162
214950,3,2,7825
450000,4,3,10260
515000,3,2,8320
1.40E+06,4,2,11680
230000,3,1,12316
681000,3,2,14342
255000,3,1,11096
580000,2,1,6363
295000,2,2,11180
286000,2,1,9263
425000,3,2,10546
170000,2,1,14060
380000,3,2,11601
506000,3,2,8430
315000,3,3,13458
449950,4,3,8681
255000,3,1,15750
289000,3,3,13597
389000,3,2,12768
327000,3,2,347384
2.89E+06,7,3,22800
210000,3,1,9392
1.68E+06,4,4,39996
360000,4,3,9751
875000,4,3,22700
550000,4,2,11030
257500,3,2,14920
1.08E+06,4,3,12889
202950,2,1,7334
622000,4,2,11120
455000,4,2,49398
805000,3,3,23761
257000,2,1,11817
744500,5,3,21840
885000,4,3,14017
355000,2,2,2617
240000,3,1,10190
169000,3,2,21679
639900,3,3,9430
292000,3,2,15085
563500,4,3,13778
389000,2,2,10001
2.75E+06,4,3,29360
661000,3,2,8158
344000,2,2,7599
510000,1,1,8450
289000,2,1,6012
365000,3,2,11764
410000,3,2,36070
535610,3,1,7980
397950,4,2,11560
284000,3,2,7710
201000,4,2,10760
734000,4,2,9060
357500,5,3,15616
550120,5,3,12700
300000,3,2,12302
374950,3,3,13553
602500,4,2,45780
221000,3,1,9566
920000,5,3,7910
235000,4,2,12359
375000,3,1,9556
599000,4,3,7950
562100,3,2,15962
640000,3,3,4617
294000,3,2,14766
714000,4,3,14736
970000,4,3,10740
280000,4,2,11056
260000,4,3,7938
294000,3,2,19010
255500,4,1,44154
3.30E+06,5,5,23013
450000,3,2,47130
368000,3,1,12468
830000,4,2,15326
282500,2,2,13900
335000,3,2,19245
558000,2,2,8910
270000,4,2,11745
152000,2,1,15800
493000,4,2,22295
740000,4,3,15540
789800,3,3,7426
275000,2,1,6581
1.50E+06,6,3,12820
424000,3,2,6015
715000,2,1,6443
600000,4,3,13633
802000,2,2,12930
165000,3,1,10700
750000,4,3,8770
405000,2,1,12731
521900,3,3,16758
275000,3,1,10288
600000,5,3,65027
442500,3,2,14140
229950,2,1,10046
274950,3,2,10065
407185,3,2,51346
468000,4,3,12480
450000,2,1,6815
219950,2,1,11047
275000,2,3,8875
229950,2,1,7950
675000,3,2,8240
412950,4,3,11676
670000,5,2,44040
420000,3,2,12765
358000,3,2,30169
680000,3,3,8260
380000,2,1,5580
515000,3,3,225448
325000,2,1,7080
875000,3,3,10748
426000,3,3,9310
868500,5,3,14419
657500,4,3,32280
366000,2,1,5510
385000,2,1,6050
300000,4,2,12850
810000,3,2,7190
460000,4,2,10180
459000,3,3,7510
260000,3,2,13390
557865,4,3,12153
295000,4,1,5505
375000,4,2,10355
2.11E+06,3,2,24753
307300,2,2,4040
225000,4,1,9950
290000,3,2,16020
690000,4,2,9370
825000,4,2,17113
645000,3,2,16012
590000,4,2,15671
667000,5,2,8670
664000,4,3,13532
452100,4,3,11690
290000,2,1,4528
950000,3,3,23323
662500,3,2,7760
475000,4,3,8834
450000,3,2,12741
538250,3,2,20409
329950,2,1,7840
1.10E+06,4,4,10170
307000,5,2,7070
433000,3,2,10839
212000,3,2,21820
750000,5,3,11100
279000,3,2,9540
476000,3,1,8330
368000,5,2,14564
228950,4,3,8820
568450,5,4,63876
619000,4,2,7120
275000,3,2,9284
321500,4,3,10817
230000,3,2,8310
179500,3,1,10000
460000,3,2,10653
286000,3,3,8360
427500,3,1,7140
400000,3,1,9060
675000,3,4,10081
350000,3,1,13186
385000,4,2,14228
525000,2,2,6313
315000,2,1,20677
820000,4,3,257748
205000,3,1,9830
500000,2,1,7550
599000,4,3,11558
2.23E+06,3,4,37080
299000,1,3,11481
947500,3,3,32014
385000,3,3,4527
639950,2,2,7860
824000,2,1,11470
199950,3,1,9555
1.01E+06,3,3,9990
950000,4,2,10190
822000,3,3,13658
473600,4,2,11840
490000,5,2,7950
245000,3,2,13086
199000,4,1,14220
1.34E+06,3,3,11420
418000,3,2,22433
450000,7,4,13025
280000,3,3,10690
273000,3,2,14651
549000,4,3,11748
913888,5,2,20262
689888,4,2,7230
305000,4,2,8173
602500,4,3,12250
355000,2,2,6850
756000,3,3,12155
289950,4,2,10346
800000,3,3,14067
403000,2,1,5405
350000,3,2,4480
1.29E+06,5,4,9860
525126,5,2,11755
241450,3,1,10678
320000,3,2,11977
234000,4,2,10875
441000,5,3,7010
474500,5,3,7010
705000,3,1,5908
517500,4,3,6750
142500,4,1,16200
310000,2,2,12225
749500,4,3,14537
360000,5,3,11590
267500,3,1,24760
290000,3,1,35680
850000,5,3,16635
815000,4,2,8190
2.20E+06,5,4,20612
1.63E+06,4,3,9560
175000,3,2,9780
429950,3,2,13438
675000,4,3,11375
580000,3,2,9830
240000,4,2,10820
374000,3,3,21918
862500,4,3,10620
140000,2,1,8942
740000,5,4,24967
589000,3,2,6140
275000,3,2,12460
489900,4,3,8926
545000,3,3,7766
235000,4,1,9772
230000,3,1,6040
655000,4,2,8140
185000,2,1,18730
196000,3,1,9630
572000,3,2,11717
615000,4,3,12773
1.95E+06,4,4,25504
1.23E+06,6,2,10110
375000,3,3,8709
295000,3,2,12006
760000,4,3,10360
347000,3,2,11288
712000,3,2,8500
495000,4,2,7360
925000,4,2,15587
775000,3,1,8140
429000,4,3,11250
229000,3,1,15205
400000,4,2,117651
625000,4,2,12490
130000,2,1,8844
349000,3,2,8070
365000,3,2,31050
487500,3,3,5398
475000,3,3,12160
685000,3,2,12070
960000,3,2,10120
1.10E+06,5,2,13820
428000,3,2,19980
435000,3,3,9510
769950,3,2,9750
385000,3,1,14030
352000,3,3,7182
622500,3,3,18954
660000,3,3,16960
105000,3,1,10080
420000,2,1,8150
499950,3,2,14050
975000,6,3,28271
665000,3,3,6970
540000,4,3,14160
400000,4,2,15586
469950,4,3,11867
777000,4,3,15610
346500,2,2,9280
685000,3,3,9550
396500,3,3,24680
783500,3,3,12260
575000,4,2,8120
1.50E+06,4,4,23268
515000,3,2,11990
300000,3,3,10188
272000,3,2,12810
355000,4,2,8590
223000,3,2,11540
397000,4,3,14194
460000,2,2,7610
848000,3,3,6078
392800,2,1,6915
1.69E+06,3,3,233482
1.80E+06,3,3,233482
577000,3,2,12118
570000,3,1,6750
250000,3,2,8624
645000,4,2,10760
567500,3,3,73822
337000,4,3,10330
280000,3,2,10730
167000,3,2,7977
280000,2,1,10720
317500,2,2,10759
405500,2,3,4012
495000,4,3,19816
691000,4,3,17231
480000,5,2,221550
549010,2,2,6911
750000,5,4,10909
365000,2,1,7659
412500,3,2,14006
425000,3,2,12740
920000,3,1,13476
340000,4,2,12490
405000,4,3,13460
537100,3,3,11951
353500,4,3,10860
522000,3,1,9720
710000,4,3,12518
329950,3,2,16260
830000,5,3,20207
800500,4,3,15520
168500,3,1,12795
490000,3,3,9768
579000,3,3,4874
600000,4,3,15013
445000,4,2,7955
362500,4,2,11440
234000,4,2,12310
321500,1,1,3692
660000,3,2,6870
319000,4,1,39466
314000,3,2,221392
517950,3,2,8240
525000,5,3,14641
319500,3,1,11300
1.58E+06,4,3,18110
325000,1,1,16416
795000,4,3,38559
850000,2,2,9246
1.01E+06,5,3,16410
475000,3,3,3980
375000,3,1,14900
405000,3,1,10633
420000,4,3,14520
775000,4,2,8580
800000,4,3,11710
436800,3,2,16874
620000,3,2,7425
230000,3,1,11635
165000,1,1,10490
490000,1,1,10490
480000,3,2,12210
570000,3,3,12015
615000,3,2,8684
280000,3,1,13045
326000,3,1,12074
550700,2,2,4119
600000,2,1,4102
450000,3,1,50294
546000,2,2,4264
585000,3,3,38350
489000,3,2,11237
765000,3,2,10560
519000,3,2,29419
262000,2,1,6920
550000,4,3,8935
285000,2,1,6810
476000,4,2,22131
2.20E+06,3,2,37596
335000,1,1,7140
510000,4,2,108176
291000,3,2,17329
335000,4,2,16690
415000,3,2,12953
430000,3,2,8919
270000,3,2,9595
760000,3,2,8110
450000,2,2,7358
425000,3,3,27092
725000,4,3,7070
700000,3,3,15270
998000,5,5,18424
396000,3,2,13036
547000,3,3,11571
302000,4,2,13530
999000,5,4,7020
633000,4,3,14840
265800,3,2,10281
530000,3,2,12434
605000,6,2,13912
489000,4,3,8927
305000,2,1,17190
513000,4,3,10480
765000,4,3,11120
550000,2,2,5970
974350,4,3,16040
653675,4,2,11829
245000,3,2,11474
700180,2,2,7787
510000,3,3,12273
390000,3,3,13842
606500,3,3,9840
1.50E+06,4,4,36269
290000,3,2,11102
115000,3,2,10402
500000,3,3,42065
139950,0,0,6493
580050,3,3,8618
550000,3,3,5961
465000,3,1,5040
354950,3,1,8622
980000,4,3,14910
500000,3,2,11687
667750,4,1,7270
735000,3,2,16500
361000,3,2,13252
276750,3,2,15662
760000,4,3,9440
475000,2,1,9925
234000,4,3,11347
234950,3,2,12443
269950,2,2,10430
495000,3,3,10918
438000,2,1,8730
260000,3,2,26682
697000,4,3,12469
212625,2,1,6890
593000,5,3,8760
410000,4,3,12103
445434,2,1,10077
200126,3,3,19873
290700,3,3,9706
248000,4,1,9855
345000,1,1,12505
525000,3,1,7480
400000,3,2,11465
532000,3,1,9070
159995,2,1,7016
287000,5,2,15372
1.12E+06,4,3,18341
765000,3,3,17133
185000,3,2,11855
430000,3,1,5610
346000,4,3,8116
607000,4,3,21078
417000,3,2,9840
930000,5,2,17015
573300,2,2,10270
260000,4,2,14436
280000,1,1,8560
825000,4,3,8840
307000,4,1,10324
595000,4,2,8640
528000,5,2,12696
600000,2,2,11004
275000,2,1,16855
782000,2,2,7310
610000,3,3,37902
488000,3,1,6660
320000,3,1,8260
153500,3,1,6930
414500,3,1,12260
750000,5,2,17350
349990,3,1,168742
645000,3,2,84419
425000,2,1,9050
785000,4,3,14804
290000,3,2,66887
415000,3,2,66887
248500,2,1,6870
325000,3,3,12897
272925,2,1,9488
500000,2,2,4409
250000,4,2,8330
470000,4,3,12696
440000,2,1,5770
299999,4,3,8790
255000,3,2,10870
415950,3,2,10500
402000,5,3,11260
729000,3,2,35109
635000,2,3,13250
479000,3,3,12418
462370,2,2,6390
171500,3,1,8730
925000,5,3,16137
675000,5,3,15400
320000,4,2,47826
499950,5,4,49490
435000,5,1,70680
359800,4,3,11336
239900,3,2,10546
295000,2,1,6689
380000,3,3,29705
435000,4,3,9600
508000,2,1,7590
2.40E+06,6,5,19250
234500,4,3,11865
355000,2,1,5880
230000,3,2,8300
345000,3,2,12520
430000,3,2,7040
500000,3,2,20769
378000,4,1,8825
345000,3,3,6557
410000,2,2,6290
750000,2,2,10110
485000,4,2,12253
105000,3,1,19929
1.03E+06,3,3,8270
360000,3,1,13818
294000,5,3,11650
400000,4,3,18442
325000,3,2,10240
770000,3,3,29350
443000,3,2,12083
